Date,"М1, t","М2, t","ΔМ, t","Т1, °C","Т2, °C","ΔТ, °C","Q, Gcal",USPD,YYYYMM,registrated,scheme,type,area,floors,walls material,year of construction,area of building,"temp,˚C"
2013/12/23,148.81,147.43,1.39,72.79,48.1,24.68,3.68,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-22.95083333
2013/12/24,145.94,144.57,1.37,78.63,50.97,27.67,4.05,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-21.16958333
2013/12/25,146.34,145.03,1.31,85.42,53.57,31.85,4.67,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-17.16958333
2013/12/26,147.23,145.95,1.28,87.33,55.66,31.68,4.68,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.747083333
2013/12/27,150.13,148.87,1.26,83.81,54.73,29.07,4.38,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-2.965833333
2013/12/28,152.73,151.38,1.36,75.45,51.07,24.38,3.73,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.83125
2013/12/29,152.85,151.38,1.47,72.32,49.6,22.73,3.48,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-6.137083333
2013/12/30,152.24,150.79,1.45,71.41,48.79,22.62,3.45,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-4.6675
2013/12/31,154.78,153.31,1.47,73.11,49.71,23.4,3.63,22,201312,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.92875
2014/1/1,151.59,150.2,1.39,72.57,48.2,24.38,3.71,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-6.892083333
2014/1/2,154.31,152.82,1.49,72.71,50.42,22.29,3.45,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-8.760416667
2014/1/3,152.35,150.96,1.39,73.9,50.55,23.35,3.57,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.800416667
2014/1/4,153.47,152.03,1.44,76.89,51.81,25.07,3.86,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-25.15125
2014/1/5,149.24,147.77,1.47,84.34,54.19,30.15,4.51,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-30.75625
2014/1/6,147.61,146.22,1.39,93.65,58.19,35.46,5.25,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-25.75875
2014/1/7,147.02,145.73,1.29,95.72,59.01,36.71,5.42,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-18.85625
2014/1/8,148.37,147.13,1.24,94.24,59.37,34.86,5.19,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-15.77208333
2014/1/9,147.97,146.77,1.2,91.17,57.97,33.2,4.93,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-15.2625
2014/1/10,150.27,148.7,1.57,86.49,55.51,30.97,4.67,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-11.31875
2014/1/11,153.85,151.96,1.9,82.76,54.32,28.44,4.39,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-6.413333333
2014/1/12,155.06,153.28,1.77,82.1,53.97,28.13,4.38,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.71375
2014/1/13,155.55,153.7,1.85,82.1,54.05,28.05,4.38,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-8.247083333
2014/1/14,159.63,157.7,1.92,81.71,54.32,27.39,4.39,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-10.93291667
2014/1/15,159.62,157.64,1.98,82.01,55.06,26.94,4.31,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.975
2014/1/16,161.6,159.24,2.36,81.46,55.39,26.07,4.23,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.869166667
2014/1/17,165.7,163.71,1.98,80.26,54.75,25.51,4.24,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.18
2014/1/18,164.14,162.41,1.73,75.75,52.39,23.36,3.85,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.655
2014/1/19,161.71,159.95,1.76,74.39,51.67,22.72,3.69,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.44
2014/1/20,163.1,161.47,1.64,73.34,49.86,23.48,3.84,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-4.64625
2014/1/21,165.28,163.36,1.92,74.05,51.91,22.14,3.67,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.8225
2014/1/23,87.01,86.27,0.74,86.35,55.6,30.75,2.68,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-20.67125
2014/1/24,158.09,156.53,1.56,86.95,57.41,29.53,4.68,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-16.16791667
2014/1/25,159.53,158.13,1.4,86.46,57.08,29.38,4.7,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-19.555
2014/1/26,158.02,156.49,1.53,86.47,56.75,29.72,4.71,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-30.38625
2014/1/27,155.31,153.66,1.65,92.22,58.52,33.7,5.25,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-25.04625
2014/1/28,157.38,155.82,1.56,96.17,61.62,34.55,5.45,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-24.77333333
2014/1/29,156.91,155.32,1.58,95.1,60.66,34.44,5.42,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-26.31958333
2014/1/30,156.23,154.64,1.6,95.18,61.02,34.16,5.35,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-30.46833333
2014/1/31,154.65,152.98,1.67,95.15,60.8,34.35,5.33,22,201401,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-30.41916667
2014/2/1,154.34,152.69,1.65,96.46,60.84,35.62,5.51,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-30.47458333
2014/2/2,153.2,151.61,1.59,97.79,60.66,37.14,5.71,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-32.28
2014/2/3,152.82,151.22,1.6,96.12,59.3,36.82,5.64,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-28.9175
2014/2/4,153.75,152.15,1.59,95.56,59.98,35.58,5.49,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-26.46708333
2014/2/5,153.22,151.68,1.54,95.43,60.23,35.2,5.41,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-23.60291667
2014/2/6,154.37,152.84,1.53,95.13,59.99,35.14,5.44,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-20.03625
2014/2/7,155.25,153.79,1.45,93.58,59.04,34.54,5.38,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-18.34166667
2014/2/8,155.1,153.65,1.45,91.79,58.71,33.08,5.14,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-16.06208333
2014/2/9,155.03,153.6,1.42,89.77,58.2,31.57,4.91,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-15.34375
2014/2/10,155.11,153.76,1.36,88.13,56.85,31.28,4.86,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-17.09833333
2014/2/11,156.64,154.92,1.72,86.91,57.32,29.59,4.65,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-18.7625
2014/2/12,157.27,155.4,1.88,86.66,56.94,29.72,4.68,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-19.58375
2014/2/13,155.39,153.96,1.42,87.22,57.39,29.84,4.65,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-20.59416667
2014/2/14,155.25,153.79,1.46,86.9,57.46,29.44,4.58,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-19.04958333
2014/2/15,155.6,154.15,1.45,86.91,57.34,29.56,4.61,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-19.67583333
2014/2/16,155.47,154.08,1.39,87.43,57.49,29.94,4.67,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-16.88416667
2014/2/17,156.21,154.86,1.35,87.48,57.29,30.19,4.73,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-15.12458333
2014/2/18,158.32,156.94,1.37,86.43,57.65,28.77,4.57,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.200833333
2014/2/19,160.61,159.17,1.44,83.39,57.11,26.28,4.23,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-18.83416667
2014/2/20,156.35,154.89,1.46,80.79,54.43,26.37,4.13,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.13375
2014/2/21,156.37,154.99,1.38,81.11,55.2,25.91,4.06,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-2.689583333
2014/2/22,156.94,155.6,1.35,78.46,53.69,24.77,3.9,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.040416667
2014/2/23,156.03,154.56,1.47,78.34,53.39,24.95,3.9,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-22.54416667
2014/2/24,149.04,147.67,1.37,79.73,52.13,27.6,4.12,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-24.09083333
2014/2/25,153.08,151.68,1.4,86.2,56.12,30.09,4.62,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-18.15166667
2014/2/26,157.44,155.96,1.47,86.95,57.59,29.36,4.63,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-15.8425
2014/2/27,159.12,157.56,1.55,81.76,55.03,26.74,4.26,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-12.80083333
2014/2/28,161.39,159.87,1.52,80.79,54.74,26.05,4.21,22,201402,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-10.65041667
2014/4/1,175.21,173.46,1.75,63.67,48.03,15.63,2.75,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,10.47541667
2014/4/2,176.51,174.76,1.75,62.77,47.85,14.92,2.64,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,10.19541667
2014/4/3,180.14,178.32,1.82,62.44,47.78,14.65,2.65,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,9.205
2014/4/4,181.22,179.29,1.93,61.73,47.47,14.26,2.59,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,5.08625
2014/4/5,182.13,180.03,2.1,61.55,47.81,13.75,2.51,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,3.61125
2014/4/6,182.69,180.6,2.09,61.89,47.56,14.34,2.63,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,3.18375
2014/4/7,181.91,179.79,2.12,60.98,46.91,14.06,2.57,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,6.056666667
2014/4/8,180.83,178.85,1.98,60.9,47.04,13.86,2.51,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,3.46
2014/4/9,176.03,174.21,1.82,61.41,47.02,14.4,2.54,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,7.482916667
2014/4/10,174.9,173.13,1.77,60.87,46.66,14.21,2.49,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,9.439166667
2014/4/11,176.64,174.85,1.79,63.13,47.66,15.47,2.74,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,0.350833333
2014/4/12,178.07,175.84,2.22,62.66,47.68,14.98,2.67,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.342916667
2014/4/13,178.24,175.86,2.38,61.35,46.62,14.73,2.63,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-2.220416667
2014/4/14,176.78,174.55,2.23,61.68,46.57,15.11,2.68,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,2.136666667
2014/4/15,167.92,166.07,1.85,63.18,47.98,15.2,2.56,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,4.602083333
2014/4/16,161.29,159.8,1.5,64.76,48.82,15.94,2.58,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,7.577083333
2014/4/17,161.28,159.75,1.53,65.48,49.07,16.4,2.65,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,9.785833333
2014/4/18,162.52,160.87,1.65,64.53,48.6,15.93,2.6,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,9.535833333
2014/4/19,137.19,135.54,1.65,64.7,49.33,15.37,2.12,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,10.77916667
2014/4/20,160.23,158.65,1.58,64.98,49.72,15.26,2.45,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,7.150833333
2014/4/21,162.4,160.67,1.74,64.19,49.61,14.58,2.37,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,7.225416667
2014/4/22,164.69,162.9,1.79,63.55,49.22,14.33,2.37,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.15125
2014/4/23,161.4,159.4,2,61.38,47.78,13.61,2.2,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,0.585416667
2014/4/24,160.15,158.21,1.93,61.23,46.74,14.49,2.33,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,8.214583333
2014/4/25,161.36,159.65,1.71,65.13,49.04,16.09,2.6,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,13.4
2014/4/26,160.92,159.29,1.63,66.11,50.36,15.75,2.54,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,11.50791667
2014/4/27,162.92,161.31,1.61,66.28,50.11,16.17,2.64,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,5.165833333
2014/4/28,161.33,159.52,1.81,62.96,47.39,15.57,2.52,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-0.494583333
2014/4/29,166.64,164.41,2.23,64.2,49,15.2,2.54,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.530416667
2014/4/30,159.95,157.81,2.14,63.28,48.08,15.2,2.44,22,201404,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,4
2014/5/1,145.64,143.75,1.88,63.3,47.36,15.94,2.33,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,8.749166667
2014/5/2,145.62,143.9,1.72,64.27,47.2,17.06,2.49,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,15.41208333
2014/5/3,143.23,141.7,1.53,65.18,48.1,17.08,2.45,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,19.00708333
2014/5/4,142.36,140.92,1.45,65.46,48.73,16.73,2.39,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,20.01083333
2014/5/5,141.52,140.11,1.41,65.81,48.64,17.17,2.44,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,13.55416667
2014/5/6,146.57,144.93,1.63,63.7,48.4,15.31,2.25,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,5.535833333
2014/5/7,153.57,151.63,1.94,62.03,47.24,14.79,2.28,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,8.514583333
2014/5/8,150.95,149.1,1.85,61.21,46.84,14.37,2.17,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,10.62625
2014/5/9,148.46,146.74,1.71,63.76,47.64,16.12,2.4,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,10.4275
2014/5/11,150.15,148.23,1.92,63.41,47.35,16.06,2.42,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,3.313333333
2014/5/12,149.41,147.53,1.88,63.18,47.25,15.92,2.38,22,201405,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,8.991666667
2014/9/22,81.24,41.51,39.73,54.74,44.21,10.53,0.85,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,5.415
2014/9/23,94.65,41.37,53.28,60.17,51.33,8.84,0.85,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,9.554166667
2014/9/24,132.73,41.37,91.36,62.97,51.52,11.45,1.64,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,11.66958333
2014/9/25,160.45,41.46,118.99,61.7,46.64,15.06,2.42,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,4.840427706
2014/9/26,153.48,41.49,111.99,61.25,45.47,15.79,2.43,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.428586838
2014/9/27,150.87,41.44,109.43,63.16,47.96,15.2,2.29,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.99707998
2014/9/28,138.39,41.48,96.92,61.13,45.67,15.46,2.15,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,2.491207394
2014/9/29,142.36,41.51,100.84,60.33,44.2,16.13,2.3,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,4.29381987
2014/9/30,151.7,41.44,110.26,62.79,47.52,15.27,2.32,22,201409,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,5.256899436
2014/10/1,155.41,41.44,113.97,63.14,47.95,15.19,2.35,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,5.13639458
2014/10/2,146.46,41.46,105,61.8,46.52,15.28,2.24,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,6.67428415
2014/10/3,153.93,105.99,47.94,64.27,48.41,15.86,2.42,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,6.836096985
2014/10/4,163.94,165.27,-1.33,64.76,49.54,15.22,2.5,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,6.328577479
2014/10/5,174.45,175.88,-1.43,66.18,50.51,15.67,2.74,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,3.596045852
2014/10/6,173.04,174.41,-1.36,65.3,48.97,16.33,2.83,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,2.475178758
2014/10/7,193.71,195.14,-1.43,66.49,51.53,14.96,2.91,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.92014762
2014/10/8,198.91,200.33,-1.42,67.79,52.82,14.97,2.99,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,0.213244338
2014/10/9,198.13,199.48,-1.34,67.27,52.23,15.04,2.99,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-2.836441368
2014/10/10,163.74,164.85,-1.11,62.27,47.54,14.73,2.42,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.245638199
2014/10/11,160.49,161.59,-1.11,57.34,42.87,14.47,2.33,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,2.179088428
2014/10/12,165.19,166.44,-1.25,63.01,46.52,16.49,2.73,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,0.965096135
2014/10/13,164.41,165.58,-1.17,62.4,46.09,16.31,2.69,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.454844948
2014/10/14,163.9,165.04,-1.14,62.33,46.15,16.18,2.66,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.22860904
2014/10/15,171.17,172.35,-1.18,66.44,49.6,16.83,2.89,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-0.139898336
2014/10/16,179.07,180.3,-1.23,68.87,51.79,17.08,3.07,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.988881171
2014/10/17,175.3,176.47,-1.16,68.02,51.49,16.53,2.91,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-4.430338323
2014/10/18,163.61,164.86,-1.25,68.34,49.46,18.88,3.1,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-8.516413252
2014/10/19,145.33,146.6,-1.27,68.63,46.74,21.89,3.19,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.873016298
2014/10/20,141.36,142.63,-1.26,67.42,45.38,22.04,3.12,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,0.702366464
2014/10/21,147.75,149.05,-1.29,67.87,46.77,21.11,3.12,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,3.489071226
2014/10/22,140.52,141.63,-1.11,68.28,48.33,19.94,2.81,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-3.537230805
2014/10/23,144.8,146.07,-1.28,66.16,46.02,20.14,2.92,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-2.466050956
2014/10/24,150.21,151.53,-1.32,67.78,47.32,20.45,3.08,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.143097917
2014/10/25,141.74,142.96,-1.22,66.19,45.58,20.61,2.93,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.193997356
2014/10/26,151.34,152.66,-1.32,68.02,47.19,20.83,3.16,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-6.215540449
2014/10/27,144.28,145.52,-1.24,66.74,45.85,20.89,3.02,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-10.21286833
2014/10/28,142.78,144,-1.21,67.43,45.84,21.59,3.09,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-9.021183709
2014/10/29,143.5,144.73,-1.24,70.99,47.94,23.05,3.31,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-6.384338756
2014/10/30,144.96,146.23,-1.28,70.83,47.84,22.98,3.34,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-3.350065842
2014/10/31,148.62,149.87,-1.25,70.7,48.66,22.04,3.28,22,201410,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.372971458
2014/11/1,147.88,149.11,-1.24,68.6,47.37,21.23,3.15,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.73883196
2014/11/2,149.38,150.67,-1.29,68.82,47.81,21.01,3.14,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,1.669701243
2014/11/3,152.39,153.69,-1.3,69.96,49.02,20.94,3.2,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.445341508
2014/11/4,150.24,151.46,-1.22,68.64,48.11,20.53,3.09,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.317523301
2014/11/5,147.77,148.97,-1.19,68.89,47.33,21.56,3.19,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.539777502
2014/11/6,146.75,147.94,-1.19,68.92,47.79,21.13,3.11,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.285927671
2014/11/7,152.01,153.28,-1.27,70.8,49.27,21.52,3.28,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,2.860430807
2014/11/8,158.75,160.09,-1.34,70.55,50.2,20.35,3.24,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-1.037283762
2014/11/9,158.92,160.24,-1.32,70.57,50.05,20.53,3.27,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-10.53295793
2014/11/10,146.32,147.48,-1.16,68.68,46.92,21.77,3.19,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-11.72661297
2014/11/11,149.31,150.47,-1.15,70.2,48.32,21.88,3.27,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-10.41877329
2014/11/12,156.28,157.53,-1.25,74.23,50.73,23.49,3.68,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-8.766450008
2014/11/13,157.13,158.38,-1.25,73.67,50.68,22.99,3.62,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-6.786629985
2014/11/14,159.72,161.02,-1.3,74.74,51.66,23.08,3.69,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-3.175124399
2014/11/15,163.82,165.16,-1.34,74.52,52.38,22.14,3.64,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-5.564478343
2014/11/16,161.68,162.98,-1.3,74.33,51.87,22.46,3.64,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-8.747826199
2014/11/17,156.42,157.67,-1.26,73.53,50.66,22.88,3.59,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-13.36618459
2014/11/18,155.86,157.06,-1.21,75.5,51.6,23.9,3.73,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-18.93616668
2014/11/19,152.36,153.5,-1.15,78.49,52.62,25.86,3.95,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-12.82634175
2014/11/20,157.16,158.42,-1.26,78.99,53.16,25.84,4.07,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-8.878726681
2014/11/21,161.34,162.59,-1.24,77.87,53.77,24.11,3.9,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.065001667
2014/11/22,167.98,169.32,-1.34,78.59,55.22,23.38,3.94,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-11.48718415
2014/11/23,165.53,166.78,-1.25,77.58,53.72,23.87,3.96,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-7.021995833
2014/11/24,167.84,169.18,-1.34,77.67,53.85,23.81,4.01,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-24.5067333
2014/11/25,157.39,158.48,-1.09,79.43,52.8,26.63,4.2,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-24.54181234
2014/11/26,164.46,165.57,-1.11,89.78,59.59,30.19,4.98,22,201411,Heating + Hot water,closed,2109,3512.7,9,brick,1979,4704.9,-13.23272876
